event_id,customer_id,event_type,event_timestamp,channel,utm_source,utm_campaign,page_url
EV0000302,C0053,first_purchase,2023-12-08 23:05:37,google_ads,google_ads,,
EV0000303,C0053,repeat_purchase,2023-12-10 16:03:56,email,,,
EV0000304,C0053,repeat_purchase,2023-12-11 09:31:30,email,email,natal_2022,
EV0000305,C0054,page_view,2024-04-24 11:47:22,tiktok,tiktok,,/para-empresas
EV0000306,C0054,page_view,2024-04-26 09:44:42,google_ads,google_ads,semana_santa_2023,/produtos/salmao-vegetal
EV0000307,C0054,page_view,2024-04-28 03:21:19,tiktok,tiktok,brand_awareness_q1,/produtos
EV0000308,C0054,email_open,2024-04-29 02:30:28,organic,organic,semana_santa_2022,
EV0000309,C0054,email_open,2024-04-29 07:47:37,tiktok,tiktok,semana_santa_2023,
EV0000310,C0054,email_click,2024-04-30 17:31:19,email,email,natal_2022,
EV0000311,C0054,first_purchase,2024-05-02 03:37:21,email,email,black_friday_2023,
EV0000312,C0055,page_view,2023-09-22 13:08:17,email,email,veganeiro_2024,/
EV0000313,C0055,page_view,2023-09-23 16:28:01,organic,organic,,/blog/peixe-vegetal-e-saudavel
EV0000314,C0055,page_view,2023-09-25 05:57:33,organic,organic,brand_top_funnel,/produtos
EV0000315,C0055,email_open,2023-09-25 16:37:55,tiktok,tiktok,semana_santa_2022,
EV0000316,C0055,demo_request,2023-09-27 13:52:03,tiktok,tiktok,natal_2022,
EV0000317,C0056,page_view,2024-08-30 10:50:11,organic,,,/contato
EV0000318,C0056,page_view,2024-08-30 17:32:51,instagram,instagram,veganeiro_jan,/produtos/atum-vegetal
EV0000319,C0056,page_view,2024-08-31 14:04:05,google_ads,,veganeiro_jan,/
EV0000320,C0056,email_open,2024-09-01 16:07:29,linkedin,linkedin,black_friday_2023,
EV0000321,C0056,email_open,2024-09-02 02:53:14,email,email,semana_santa_2023,
EV0000322,C0056,email_click,2024-09-02 20:49:34,google_ads,google_ads,veganeiro_2024,
EV0000323,C0056,first_purchase,2024-09-03 10:09:51,tiktok,tiktok,,
EV0000324,C0057,page_view,2024-09-11 01:33:33,instagram,instagram,semana_santa_2023,/contato
EV0000325,C0057,page_view,2024-09-11 01:53:52,linkedin,linkedin,,/produtos/salmao-vegetal
EV0000326,C0057,page_view,2024-09-12 07:11:21,linkedin,linkedin,veganeiro_2024,/contato
EV0000327,C0057,email_open,2024-09-13 01:08:30,email,email,natal_2022,
EV0000328,C0058,page_view,2024-03-13 21:56:39,google_ads,google_ads,,/produtos
EV0000329,C0058,page_view,2024-03-14 21:43:15,email,email,lancamento_polvo,/produtos/salmao-vegetal
EV0000330,C0058,page_view,2024-03-16 18:51:14,organic,organic,veganeiro_2024,/contato
EV0000331,C0058,email_open,2024-03-17 07:40:03,google_ads,,semana_santa_2023,
EV0000332,C0058,first_purchase,2024-03-19 07:24:02,instagram,instagram,veganeiro_2024,
EV0000333,C0059,page_view,2022-03-20 09:06:33,referral,referral,natal_2022,/
EV0000334,C0059,page_view,2022-03-20 12:06:08,email,email,,/onde-comprar
EV0000335,C0059,signup,2022-03-20 18:02:36,google_ads,google_ads,lancamento_salmao,
EV0000336,C0059,email_open,2022-03-22 02:39:29,tiktok,tiktok,natal_2022,
EV0000337,C0059,email_click,2022-03-22 22:26:41,google_ads,google_ads,semana_santa_2022,
EV0000338,C0059,first_purchase,2022-03-24 14:23:30,referral,referral,semana_santa_2022,
EV0000339,C0060,page_view,2023-08-10 16:41:39,organic,,,/produtos/salmao-vegetal
EV0000340,C0060,page_view,2023-08-11 11:45:15,referral,referral,brand_top_funnel,/produtos
EV0000341,C0060,page_view,2023-08-11 19:28:00,google_ads,google_ads,brand_top_funnel,/produtos/atum-vegetal
EV0000342,C0060,email_open,2023-08-12 02:55:02,referral,referral,lancamento_polvo,
EV0000343,C0060,email_open,2023-08-13 19:10:58,tiktok,tiktok,lancamento_polvo,
EV0000344,C0060,email_click,2023-08-13 21:07:54,email,email,lancamento_polvo,
EV0000345,C0060,first_purchase,2023-08-13 22:17:27,instagram,instagram,veganeiro_jan,
EV0000346,C0061,page_view,2023-03-27 19:38:01,referral,,semana_santa_2022,/contato
EV0000347,C0061,page_view,2023-03-28 23:47:39,instagram,instagram,veganeiro_jan,/produtos/atum-vegetal
EV0000348,C0061,page_view,2023-03-29 04:18:07,referral,referral,veganeiro_jan,/para-empresas
EV0000349,C0061,email_open,2023-03-29 16:15:33,organic,organic,brand_top_funnel,
EV0000350,C0061,signup,2023-03-29 21:40:39,email,email,veganeiro_jan,
EV0000351,C0061,email_open,2023-03-30 16:37:48,organic,organic,semana_santa_2024,
EV0000352,C0061,email_click,2023-04-01 01:14:53,email,email,brand_awareness_q1,
EV0000353,C0061,demo_request,2023-04-02 17:09:28,instagram,instagram,,
EV0000354,C0062,page_view,2023-09-12 02:36:08,instagram,instagram,,/para-empresas
EV0000355,C0062,page_view,2023-09-13 00:22:00,referral,referral,natal_2022,/onde-comprar
EV0000356,C0062,email_open,2023-09-14 06:59:48,linkedin,linkedin,natal_2022,
EV0000357,C0062,signup,2023-09-14 14:39:17,instagram,instagram,,
EV0000358,C0062,demo_request,2023-09-15 13:59:47,google_ads,,veganeiro_2024,
EV0000359,C0062,first_purchase,2023-09-16 03:13:37,referral,referral,,
EV0000360,C0062,repeat_purchase,2023-09-16 18:08:53,tiktok,tiktok,,
EV0000361,C0062,repeat_purchase,2023-09-17 19:17:03,organic,organic,,
EV0000362,C0063,page_view,2022-03-31 17:33:18,referral,,veganeiro_2024,/produtos/salmao-vegetal
EV0000363,C0063,page_view,2022-04-02 13:52:04,instagram,instagram,,/produtos
EV0000364,C0063,email_open,2022-04-03 14:36:14,email,email,semana_santa_2024,
EV0000365,C0064,page_view,2022-08-04 05:44:36,tiktok,tiktok,natal_2022,/produtos/salmao-vegetal
EV0000366,C0064,page_view,2022-08-05 18:05:18,tiktok,tiktok,lancamento_polvo,/receitas
EV0000367,C0064,page_view,2022-08-07 16:23:24,referral,referral,,/contato
EV0000368,C0064,email_open,2022-08-07 21:26:06,email,email,veganeiro_jan,
EV0000369,C0064,first_purchase,2022-08-07 22:14:02,linkedin,linkedin,natal_2022,
EV0000370,C0065,page_view,2023-02-10 05:35:58,instagram,instagram,veganeiro_2024,/contato
EV0000371,C0065,page_view,2023-02-11 06:19:44,tiktok,tiktok,veganeiro_jan,/produtos
EV0000372,C0065,page_view,2023-02-13 03:53:34,linkedin,linkedin,semana_santa_2024,/contato
EV0000373,C0065,email_open,2023-02-13 11:49:06,referral,referral,lancamento_polvo,
EV0000374,C0065,repeat_purchase,2023-02-14 19:39:35,tiktok,,semana_santa_2022,
EV0000375,C0065,repeat_purchase,2023-02-16 02:08:27,instagram,instagram,black_friday_2023,
EV0000376,C0066,page_view,2024-05-27 02:20:47,google_ads,google_ads,,/onde-comprar
EV0000377,C0066,page_view,2024-05-28 22:16:40,organic,,lancamento_salmao,/
EV0000378,C0066,email_open,2024-05-30 16:19:56,referral,referral,lancamento_polvo,
EV0000379,C0066,email_click,2024-06-01 15:54:02,email,email,natal_2022,
EV0000380,C0066,demo_request,2024-06-02 12:34:53,google_ads,google_ads,,
EV0000381,C0066,first_purchase,2024-06-03 23:13:04,email,email,semana_santa_2022,
EV0000382,C0067,page_view,2024-01-03 00:46:36,google_ads,google_ads,veganeiro_jan,/contato
EV0000383,C0067,page_view,2024-01-03 22:52:54,google_ads,google_ads,semana_santa_2022,/contato
EV0000384,C0067,page_view,2024-01-04 02:03:21,google_ads,google_ads,veganeiro_jan,/contato
EV0000385,C0067,signup,2024-01-05 04:46:36,instagram,instagram,semana_santa_2023,
EV0000386,C0067,first_purchase,2024-01-05 15:17:36,google_ads,google_ads,lancamento_polvo,
EV0000387,C0068,page_view,2024-01-31 22:59:38,organic,organic,brand_top_funnel,/receitas
EV0000388,C0068,page_view,2024-02-02 04:23:40,instagram,instagram,,/onde-comprar
EV0000389,C0068,page_view,2024-02-02 09:38:56,email,email,veganeiro_2024,/produtos
EV0000390,C0068,email_open,2024-02-03 20:34:11,linkedin,linkedin,black_friday_2023,
EV0000391,C0068,demo_request,2024-02-05 18:35:28,organic,,semana_santa_2022,
EV0000392,C0068,first_purchase,2024-02-06 01:04:43,google_ads,google_ads,semana_santa_2023,
EV0000393,C0069,page_view,2022-11-02 14:55:17,instagram,instagram,veganeiro_2024,/onde-comprar
EV0000394,C0069,page_view,2022-11-02 17:49:12,email,email,veganeiro_jan,/produtos/atum-vegetal
EV0000395,C0069,email_open,2022-11-03 14:40:05,linkedin,linkedin,,
EV0000396,C0069,email_click,2022-11-04 10:40:56,google_ads,google_ads,semana_santa_2024,
EV0000397,C0070,page_view,2022-01-14 23:09:51,google_ads,google_ads,semana_santa_2024,/produtos
EV0000398,C0070,page_view,2022-01-15 03:41:46,google_ads,,veganeiro_2024,/onde-comprar
EV0000399,C0070,page_view,2022-01-16 15:43:46,google_ads,google_ads,black_friday_2023,/contato
EV0000400,C0070,email_open,2022-01-17 09:33:15,google_ads,google_ads,brand_top_funnel,
EV0000401,C0070,first_purchase,2022-01-18 15:13:06,linkedin,linkedin,black_friday_2023,
EV0000402,C0071,page_view,2022-01-25 01:10:26,organic,organic,natal_2022,/
EV0000403,C0071,page_view,2022-01-25 01:30:40,referral,referral,,/contato
EV0000404,C0071,page_view,2022-01-26 22:43:20,tiktok,tiktok,black_friday_2023,/onde-comprar
EV0000405,C0071,first_purchase,2022-01-28 00:52:27,tiktok,tiktok,,
EV0000406,C0072,page_view,2022-09-09 14:29:02,google_ads,,veganeiro_2024,/produtos/salmao-vegetal
EV0000407,C0072,page_view,2022-09-10 11:12:42,email,email,veganeiro_jan,/onde-comprar
EV0000408,C0072,page_view,2022-09-12 08:07:09,instagram,instagram,,/receitas
EV0000409,C0072,email_open,2022-09-14 00:39:38,organic,organic,black_friday_2023,
EV0000410,C0072,signup,2022-09-14 09:53:19,tiktok,,lancamento_salmao,
EV0000411,C0072,email_open,2022-09-16 07:01:39,referral,referral,,
EV0000412,C0072,email_click,2022-09-16 14:11:29,referral,referral,veganeiro_jan,
EV0000413,C0072,first_purchase,2022-09-17 14:39:59,organic,organic,veganeiro_jan,
EV0000414,C0073,page_view,2022-01-14 14:58:31,tiktok,tiktok,semana_santa_2022,/sobre
EV0000415,C0073,page_view,2022-01-16 14:08:33,tiktok,tiktok,semana_santa_2023,/produtos/atum-vegetal
EV0000416,C0073,page_view,2022-01-17 14:51:40,organic,,natal_2022,/produtos/salmao-vegetal
EV0000417,C0073,signup,2022-01-19 02:36:36,instagram,instagram,natal_2022,
EV0000418,C0073,first_purchase,2022-01-19 13:25:01,tiktok,tiktok,,
EV0000419,C0073,repeat_purchase,2022-01-20 14:44:54,tiktok,tiktok,veganeiro_jan,
EV0000420,C0073,repeat_purchase,2022-01-20 23:53:12,google_ads,google_ads,brand_top_funnel,
EV0000421,C0074,page_view,2024-01-17 19:10:18,google_ads,google_ads,,/produtos/salmao-vegetal
EV0000422,C0074,page_view,2024-01-18 09:22:16,linkedin,linkedin,semana_santa_2022,/produtos/salmao-vegetal
EV0000423,C0074,demo_request,2024-01-19 17:40:04,instagram,,veganeiro_2024,
EV0000424,C0075,page_view,2024-02-16 00:29:43,tiktok,tiktok,natal_2022,/produtos/atum-vegetal
EV0000425,C0075,page_view,2024-02-17 07:09:22,instagram,,veganeiro_2024,/produtos
EV0000426,C0075,page_view,2024-02-18 17:56:19,linkedin,linkedin,lancamento_polvo,/sobre
EV0000427,C0075,email_open,2024-02-20 08:25:20,google_ads,google_ads,lancamento_salmao,
EV0000428,C0075,signup,2024-02-21 03:11:39,email,email,lancamento_polvo,
EV0000429,C0075,email_open,2024-02-21 10:06:43,linkedin,linkedin,brand_awareness_q1,
EV0000430,C0075,email_click,2024-02-22 08:04:48,referral,referral,semana_santa_2024,
EV0000431,C0075,repeat_purchase,2024-02-24 02:35:52,organic,organic,black_friday_2023,
EV0000432,C0075,repeat_purchase,2024-02-25 02:37:39,referral,,natal_2022,
EV0000433,C0076,page_view,2022-07-16 21:43:57,referral,referral,black_friday_2023,/produtos
EV0000434,C0076,page_view,2022-07-18 06:07:53,organic,organic,lancamento_salmao,/onde-comprar
EV0000435,C0076,email_open,2022-07-18 16:09:10,linkedin,linkedin,semana_santa_2023,
EV0000436,C0076,signup,2022-07-19 18:19:25,tiktok,tiktok,veganeiro_jan,
EV0000437,C0076,email_open,2022-07-20 18:42:07,tiktok,tiktok,semana_santa_2022,
EV0000438,C0076,email_click,2022-07-21 02:37:44,instagram,instagram,semana_santa_2022,
EV0000439,C0077,page_view,2024-11-02 08:36:58,email,email,semana_santa_2023,/receitas
EV0000440,C0077,page_view,2024-11-02 09:40:17,linkedin,linkedin,veganeiro_jan,/contato
EV0000441,C0077,page_view,2024-11-02 14:03:30,email,email,,/produtos
EV0000442,C0078,page_view,2023-08-04 23:26:34,email,email,lancamento_salmao,/produtos
EV0000443,C0078,page_view,2023-08-06 15:18:18,organic,organic,black_friday_2023,/
EV0000444,C0078,email_open,2023-08-07 12:45:54,organic,organic,,
EV0000445,C0078,signup,2023-08-08 08:56:13,organic,organic,lancamento_salmao,
EV0000446,C0078,email_open,2023-08-08 11:47:19,tiktok,tiktok,lancamento_polvo,
EV0000447,C0078,email_click,2023-08-09 16:18:08,google_ads,google_ads,,
EV0000448,C0078,demo_request,2023-08-10 12:41:55,linkedin,linkedin,natal_2022,
EV0000449,C0078,first_purchase,2023-08-11 14:18:38,tiktok,tiktok,brand_awareness_q1,
EV0000450,C0078,repeat_purchase,2023-08-12 02:11:45,referral,referral,,
EV0000451,C0078,repeat_purchase,2023-08-12 12:40:33,google_ads,google_ads,black_friday_2023,
EV0000452,C0079,page_view,2023-11-09 03:41:44,google_ads,google_ads,veganeiro_jan,/onde-comprar
EV0000453,C0079,page_view,2023-11-10 11:30:22,tiktok,tiktok,veganeiro_2024,/produtos
EV0000454,C0079,page_view,2023-11-11 23:07:38,referral,referral,semana_santa_2022,/produtos/atum-vegetal
EV0000455,C0079,email_open,2023-11-12 07:53:21,organic,organic,,
EV0000456,C0079,repeat_purchase,2023-11-14 00:00:53,email,email,,
EV0000457,C0079,repeat_purchase,2023-11-15 22:16:18,linkedin,linkedin,veganeiro_2024,
EV0000458,C0080,page_view,2022-06-29 22:21:01,google_ads,google_ads,,/onde-comprar
EV0000459,C0080,page_view,2022-06-30 12:10:53,linkedin,linkedin,,/produtos/atum-vegetal
EV0000460,C0080,page_view,2022-07-01 10:21:44,organic,organic,brand_top_funnel,/blog/peixe-vegetal-e-saudavel
EV0000461,C0080,signup,2022-07-01 19:38:23,tiktok,tiktok,semana_santa_2024,
EV0000462,C0080,email_open,2022-07-03 10:55:09,instagram,instagram,,
EV0000463,C0080,email_click,2022-07-04 09:44:31,referral,referral,natal_2022,
EV0000464,C0080,repeat_purchase,2022-07-04 20:35:41,linkedin,linkedin,semana_santa_2024,
EV0000465,C0080,repeat_purchase,2022-07-06 03:33:32,instagram,instagram,lancamento_salmao,
EV0000466,C0081,page_view,2022-02-15 13:59:22,google_ads,,brand_top_funnel,/contato
EV0000467,C0081,page_view,2022-02-16 07:35:44,google_ads,google_ads,veganeiro_jan,/receitas
EV0000468,C0081,page_view,2022-02-17 07:20:26,email,email,,/produtos
EV0000469,C0081,repeat_purchase,2022-02-18 02:15:50,email,email,brand_awareness_q1,
EV0000470,C0081,repeat_purchase,2022-02-20 01:09:55,referral,referral,semana_santa_2022,
EV0000471,C0082,page_view,2023-03-10 00:49:10,linkedin,linkedin,brand_top_funnel,/onde-comprar
EV0000472,C0082,page_view,2023-03-11 10:48:24,linkedin,linkedin,semana_santa_2022,/produtos/atum-vegetal
EV0000473,C0082,page_view,2023-03-12 00:16:24,organic,organic,semana_santa_2023,/onde-comprar
EV0000474,C0082,email_open,2023-03-13 10:38:51,google_ads,google_ads,veganeiro_jan,
EV0000475,C0082,first_purchase,2023-03-13 13:50:50,instagram,instagram,,
EV0000476,C0083,page_view,2022-12-20 09:32:30,referral,,natal_2022,/contato
EV0000477,C0083,page_view,2022-12-21 02:56:37,linkedin,linkedin,lancamento_polvo,/
EV0000478,C0083,email_open,2022-12-21 04:09:37,tiktok,tiktok,,
EV0000479,C0083,signup,2022-12-22 15:41:30,organic,organic,brand_awareness_q1,
EV0000480,C0084,page_view,2022-01-11 12:28:41,email,email,veganeiro_jan,/
EV0000481,C0084,page_view,2022-01-12 06:06:54,email,email,semana_santa_2023,/onde-comprar
EV0000482,C0084,page_view,2022-01-13 02:06:20,linkedin,linkedin,,/
EV0000483,C0084,email_open,2022-01-14 07:05:56,instagram,instagram,brand_awareness_q1,
EV0000484,C0084,first_purchase,2022-01-14 23:23:19,tiktok,tiktok,lancamento_salmao,
EV0000485,C0085,page_view,2024-05-12 19:02:22,organic,organic,,/produtos/salmao-vegetal
EV0000486,C0085,page_view,2024-05-14 07:00:12,instagram,instagram,lancamento_polvo,/produtos/atum-vegetal
EV0000487,C0085,page_view,2024-05-15 07:10:51,tiktok,tiktok,semana_santa_2023,/produtos/atum-vegetal
EV0000488,C0085,email_open,2024-05-15 19:22:05,organic,organic,semana_santa_2023,
EV0000489,C0085,signup,2024-05-16 04:00:28,email,email,,
EV0000490,C0086,page_view,2022-08-31 09:57:57,linkedin,linkedin,veganeiro_jan,/
EV0000491,C0086,page_view,2022-09-01 13:48:22,email,email,lancamento_polvo,/onde-comprar
EV0000492,C0086,page_view,2022-09-02 02:38:02,email,email,veganeiro_2024,/produtos/salmao-vegetal
EV0000493,C0086,email_open,2022-09-03 09:16:03,linkedin,linkedin,,
EV0000494,C0086,signup,2022-09-05 01:29:02,linkedin,linkedin,,
EV0000495,C0087,page_view,2022-06-28 02:39:38,instagram,instagram,black_friday_2023,/contato
EV0000496,C0087,page_view,2022-06-28 18:33:23,organic,organic,,/onde-comprar
EV0000497,C0087,page_view,2022-06-29 21:26:48,instagram,instagram,veganeiro_jan,/produtos/salmao-vegetal
EV0000498,C0087,email_open,2022-07-01 02:21:54,organic,organic,,
EV0000499,C0087,email_open,2022-07-02 20:58:30,email,email,brand_top_funnel,
EV0000500,C0087,email_click,2022-07-04 16:56:23,organic,organic,brand_awareness_q1,
EV0000501,C0088,page_view,2023-02-17 01:23:14,email,,brand_awareness_q1,/receitas
EV0000502,C0088,page_view,2023-02-18 05:31:26,tiktok,tiktok,,/receitas
EV0000503,C0088,email_open,2023-02-19 15:37:56,referral,referral,natal_2022,
EV0000504,C0088,email_click,2023-02-19 15:50:06,referral,referral,semana_santa_2024,
EV0000505,C0088,first_purchase,2023-02-20 01:57:03,referral,referral,,
EV0000506,C0088,repeat_purchase,2023-02-21 08:43:45,google_ads,google_ads,semana_santa_2022,
EV0000507,C0088,repeat_purchase,2023-02-21 21:53:43,instagram,instagram,brand_awareness_q1,
EV0000508,C0089,page_view,2024-05-01 23:22:58,referral,referral,lancamento_polvo,/receitas
EV0000509,C0089,page_view,2024-05-03 22:11:35,email,email,natal_2022,/onde-comprar
EV0000510,C0089,page_view,2024-05-04 02:27:01,linkedin,linkedin,semana_santa_2023,/sobre
EV0000511,C0089,email_open,2024-05-05 20:06:36,google_ads,google_ads,brand_top_funnel,
EV0000512,C0089,first_purchase,2024-05-06 11:32:43,linkedin,linkedin,,
EV0000513,C0090,page_view,2023-08-16 15:10:34,referral,referral,semana_santa_2022,/para-empresas
EV0000514,C0090,page_view,2023-08-16 17:56:46,linkedin,linkedin,brand_awareness_q1,/produtos/salmao-vegetal
EV0000515,C0090,page_view,2023-08-18 05:39:47,instagram,instagram,semana_santa_2023,/receitas
EV0000516,C0090,email_open,2023-08-19 01:42:28,tiktok,tiktok,lancamento_polvo,
EV0000517,C0090,signup,2023-08-19 11:44:40,referral,referral,veganeiro_jan,
EV0000518,C0090,demo_request,2023-08-21 04:00:34,google_ads,google_ads,,
EV0000519,C0090,first_purchase,2023-08-22 13:14:10,instagram,instagram,,
EV0000520,C0090,repeat_purchase,2023-08-23 07:45:13,email,email,veganeiro_jan,
EV0000521,C0090,repeat_purchase,2023-08-25 06:26:35,referral,referral,semana_santa_2023,
EV0000522,C0091,page_view,2024-09-22 15:25:40,linkedin,linkedin,veganeiro_2024,/sobre
EV0000523,C0091,page_view,2024-09-23 08:48:22,google_ads,google_ads,semana_santa_2022,/receitas
EV0000524,C0091,page_view,2024-09-24 15:14:18,email,email,brand_awareness_q1,/receitas
EV0000525,C0091,email_open,2024-09-26 11:04:26,tiktok,,,
EV0000526,C0091,signup,2024-09-27 12:05:57,tiktok,tiktok,,
EV0000527,C0091,email_open,2024-09-27 19:51:58,linkedin,linkedin,veganeiro_jan,
EV0000528,C0091,email_click,2024-09-29 18:46:10,instagram,,,
EV0000529,C0092,page_view,2024-03-29 15:21:53,organic,organic,semana_santa_2023,/sobre
EV0000530,C0092,page_view,2024-03-31 10:13:11,organic,organic,veganeiro_2024,/para-empresas
EV0000531,C0092,page_view,2024-04-02 06:08:42,instagram,instagram,veganeiro_jan,/blog/peixe-vegetal-e-saudavel
EV0000532,C0092,email_open,2024-04-04 04:57:24,instagram,instagram,veganeiro_jan,
EV0000533,C0092,email_open,2024-04-04 13:01:15,instagram,instagram,brand_awareness_q1,
EV0000534,C0092,email_click,2024-04-04 22:57:53,instagram,instagram,semana_santa_2024,
EV0000535,C0092,first_purchase,2024-04-05 23:52:37,tiktok,tiktok,lancamento_polvo,
EV0000536,C0093,page_view,2022-05-31 22:38:00,google_ads,google_ads,semana_santa_2022,/contato
EV0000537,C0093,page_view,2022-06-01 15:54:21,organic,,,/receitas
EV0000538,C0093,repeat_purchase,2022-06-01 16:08:05,email,email,brand_top_funnel,
EV0000539,C0093,repeat_purchase,2022-06-01 22:03:09,linkedin,linkedin,natal_2022,
